chr	start	end	ID	liftoff	miniprot	lifton	method	mutation
chr5	150529664	150537200	CHS.44379.1	0.6327272727272727	0.6327272727272727	0.6679462571976967	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr5	150529664	150537200	CHS.44379.2	0.6327272727272727	0.6327272727272727	0.6679462571976967	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr5	150529664	150537200	CHS.44379.5	0.6327272727272727	0.6327272727272727	0.6679462571976967	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr6	7947225	7971226	CHS.45323.8	0.0220588235294117	0.0220588235294117	0.0955882352941176	LiftOn_chaining_algorithm	inframe_deletion;stop_codon_gain
chr6	16111201	16168104	CHS.45507.3	0.9526813880126184	0.9526813880126184	0.9558359621451104	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr6	31010125	31025486	CHS.45940.1	0.0922155688622754	0.0921052631578947	0.8851674641148325	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr6	31010125	31025486	CHS.45940.2	0.0884041331802525	0.0857461024498886	0.8899082568807339	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr6	31010125	31025486	CHS.45940.31	0.0887096774193548	0.0860335195530726	0.8895281933256617	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr6	31010125	31025486	CHS.45940.33	0.1059850374064838	0.1025331724969843	0.8704856787048568	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr6	31010125	31025486	CHS.45940.4	0.096590909090909	0.093715545755237	0.8808172531214529	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr6	34940885	34963547	CHS.46166.33	0.0193050193050193	0.9661016949152542	0.9872881355932204	LiftOn_chaining_algorithm	frameshift;start_lost
chr6	34940885	34963547	CHS.46166.37	0.0112107623318385	0.9775	0.99	LiftOn_chaining_algorithm	frameshift;start_lost
chr6	34940885	34963547	CHS.46166.5	0.0093109869646182	0.98068669527897	0.9914163090128756	LiftOn_chaining_algorithm	frameshift;start_lost
chr6	34940885	34963547	CHS.46166.6	0.0092250922509225	0.9808917197452228	0.9915074309978767	LiftOn_chaining_algorithm	frameshift;start_lost
chr6	110085018	110085433	CHS.140837.1	0.3771929824561403	0.3421052631578947	0.5585585585585585	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr6	133812108	133813051	CHS.47493.1	0.3986928104575163	0.3973941368078176	0.4820846905537459	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr7	1340556	1392478	CHS.49706.4	0.5188284518828452	0.3802521008403361	0.5242105263157895	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr7	2625971	2641848	CHS.49752.1	0.1424870466321243	0.1424870466321243	0.8511326860841424	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr7	38452698	38453168	CHS.125803.1	0.0168067226890756	0.0128205128205128	0.0840336134453781	LiftOn_chaining_algorithm	inframe_deletion;stop_codon_gain
chr7	38501913	38502382	CHS.125811.1	0.0254237288135593	0.0254237288135593	0.4322033898305085	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr7	73793064	74052329	CHS.50841.21	0.528125	0.5257410296411856	0.5540983606557377	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr7	73793064	74052329	CHS.50841.4	0.4727272727272727	0.4706703910614525	0.5059880239520959	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr7	76441124	76520598	CHS.131305.1	0.9924528301886792	0.9924812030075189	0.9962264150943396	LiftOn_chaining_algorithm	frameshift;stop_missing
chr7	76441124	76520598	CHS.131305.2	0.9924528301886792	0.9924812030075189	0.9962264150943396	LiftOn_chaining_algorithm	frameshift;stop_missing
chr7	76594569	76604630	CHS.50855.1	0.5484949832775919	0.0	0.6226415094339622	Liftoff_truncated	frameshift;stop_codon_gain
chr7	100887521	100919516	CHS.51309.1	0.0553571428571428	0.0	0.9423459244532804	Liftoff_truncated	frameshift;stop_codon_gain
chr7	100887521	100919516	CHS.51309.2	0.0381818181818181	0.0381818181818181	0.9614604462474644	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr7	100887527	100919516	CHS.51309.28	0.1099290780141844	0.0	0.8974358974358975	Liftoff_truncated	frameshift;stop_codon_gain
chr7	100907155	100919516	CHS.51309.25	0.2108843537414966	0.0	0.7943262411347518	Liftoff_truncated	frameshift;stop_codon_gain
chr7	101973655	102037894	CHS.51383.2	0.7001455604075691	0.7001455604075691	0.7167286245353159	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr7	101973655	102037894	CHS.51383.3	0.7171077152441298	0.7171077152441298	0.7337142857142858	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr7	101973655	102037894	CHS.51383.4	0.6923353724361281	0.6920863309352518	0.7081955163542815	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr7	101973655	102037894	CHS.51383.5	0.670383275261324	0.6701497735980495	0.6852773826458037	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr7	101973655	102037894	CHS.51383.6	0.7233082706766917	0.7233082706766917	0.740968485780169	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr7	102130076	102136007	CHS.51393.31	0.0457516339869281	0.0469011725293132	0.8330170777988615	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr7	102130079	102136216	CHS.51393.14	0.0462046204620462	0.0464344941956882	0.8348968105065666	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr7	144144216	144144265	CHS.170010.1	0.0625	0.0	0.125	Liftoff_truncated	frameshift;stop_codon_gain
chr7	144147412	144148859	CHS.126105.1	0.0169491525423728	0.0169491525423728	0.2711864406779661	LiftOn_chaining_algorithm	inframe_deletion;stop_codon_gain
chr7	144156759	144158247	CHS.126115.1	0.0166666666666666	0.0166666666666666	0.2666666666666666	LiftOn_chaining_algorithm	inframe_deletion;stop_codon_gain
chr7	155061641	156069555	CHS.52315.33	0.9838129496402878	0.9532374100719424	0.9856115107913668	LiftOn_chaining_algorithm	inframe_deletion;stop_codon_gain
chr8	7576470	7583610	CHS.140221.1	0.1176470588235294	0.0	0.3522727272727273	Liftoff_truncated	frameshift;stop_codon_gain
chr8	80350456	80461571	CHS.53769.16	0.147239263803681	0.147239263803681	0.2269938650306748	LiftOn_chaining_algorithm	inframe_deletion;stop_codon_gain
chr8	99227956	99242661	CHS.54025.5	0.1259842519685039	0.1259842519685039	0.3149606299212598	LiftOn_chaining_algorithm	inframe_deletion;stop_codon_gain
chr9	498711	505027	CHS.141352.1	0.45850622406639	0.4547325102880658	0.5022321428571429	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	80416388	80473698	CHS.55690.16	0.8	0.0	0.8125	Liftoff_truncated	frameshift;stop_codon_gain
chr9	80416505	80473721	CHS.55690.17	0.617948717948718	0.0	0.6409574468085106	Liftoff_truncated	frameshift;stop_codon_gain
chr9	80416505	80473721	CHS.55690.18	0.6078947368421053	0.0	0.6311475409836066	Liftoff_truncated	frameshift;stop_codon_gain
chr9	80416505	80473721	CHS.55690.19	0.5872576177285319	0.0	0.6109510086455331	Liftoff_truncated	frameshift;stop_codon_gain
chr9	80416505	80473721	CHS.55690.20	0.5861111111111111	0.0	0.6098265895953757	Liftoff_truncated	frameshift;stop_codon_gain
chr9	80416505	80473721	CHS.55690.23	0.6356968215158925	0.0	0.6582278481012658	Liftoff_truncated	frameshift;stop_codon_gain
chr9	80416505	80473721	CHS.55690.24	0.6169665809768637	0.0	0.64	Liftoff_truncated	frameshift;stop_codon_gain
chr9	80416505	80473721	CHS.55690.59	0.6788511749347258	0.0	0.6989247311827957	Liftoff_truncated	frameshift;stop_codon_gain
chr9	80416505	80473721	CHS.55690.61	0.6328358208955224	0.0	0.654320987654321	Liftoff_truncated	frameshift;stop_codon_gain
chr9	80416505	80473721	CHS.55690.64	0.6078947368421053	0.0	0.6311475409836066	Liftoff_truncated	frameshift;stop_codon_gain
chr9	80476554	80478771	CHS.55692.1	0.2565947242206235	0.0	0.7105263157894737	Liftoff_truncated	frameshift;stop_codon_gain
chr9	105262835	105279901	CHS.56089.19	0.9941176470588236	0.9882352941176472	1.0	LiftOn_chaining_algorithm	synonymous
chr9	134825399	134854951	CHS.56679.3	0.0384615384615384	0.0363636363636363	0.9528301886792452	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	134825909	134826904	CHS.56679.4	0.0410958904109589	0.038860103626943	0.95	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	140093108	140114388	CHS.56827.16	0.0335195530726257	0.0334261838440111	0.8328690807799443	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	145274516	145285985	CHS.57030.18	0.8634222919937206	0.8634222919937206	0.8690851735015773	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	149274596	149279216	CHS.57235.16	0.0693641618497109	0.0693641618497109	0.5404624277456648	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	149337569	149342927	CHS.57242.1	0.0402730375426621	0.1318435754189944	0.7797695262483995	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	149337569	149342927	CHS.57242.23	0.0402730375426621	0.1259338313767342	0.7772087067861716	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	149337569	149342927	CHS.57242.48	0.0402455661664392	0.1256656017039403	0.7774936061381074	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	149337569	149342927	CHS.57242.49	0.0439642324888226	0.1540469973890339	0.6892911010558069	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	149337569	149342927	CHS.57242.50	0.0445956160241874	0.1609822646657571	0.6801242236024845	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	149337569	149342927	CHS.57242.51	0.0409722222222222	0.1312569521690767	0.7183462532299741	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	149337569	149342927	CHS.57242.52	0.0424155283968368	0.146039603960396	0.7186206896551725	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	149337569	149342927	CHS.57242.53	0.0424460431654676	0.1435523114355231	0.6671251719394773	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	149337569	149342927	CHS.57242.54	0.0438010393466963	0.1544502617801047	0.6989720998531571	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	149337569	149342927	CHS.57242.55	0.0421428571428571	0.1544502617801047	0.5868347338935574	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	149337569	149342927	CHS.57242.56	0.0646359583952451	0.5054347826086957	0.8713872832369942	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	149337569	149342927	CHS.57242.58	0.0646359583952451	0.5054347826086957	0.8713872832369942	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	149337569	149342927	CHS.57242.60	0.1281163434903047	0.565947242206235	0.7165991902834008	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	149337569	149342927	CHS.57242.61	0.1329022988505747	0.3175591531755915	0.4373219373219373	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	149337569	149342927	CHS.57242.62	0.1354319180087847	0.5483870967741935	0.6893491124260355	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	149337569	149342927	CHS.57242.63	0.1376659678546471	0.2785714285714286	0.4074074074074074	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	149337569	149342927	CHS.57242.64	0.5248933143669986	0.5227272727272727	0.5397973950795948	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	149337574	149342739	CHS.57242.16	0.0410577592205984	0.1368909512761021	0.7662682602921647	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	149337575	149342739	CHS.57242.65	0.4703264094955489	0.4681481481481481	0.8635547576301615	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	149337575	149342739	CHS.57242.66	0.5309734513274337	0.4749340369393139	0.5442875481386393	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	149337576	149342739	CHS.57242.67	0.0410006949270326	0.141826923076923	0.598937583001328	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	149337576	149342739	CHS.57242.68	0.0395442359249329	0.1267454350161117	0.7731707317073171	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	149337576	149342739	CHS.57242.69	0.0398648648648648	0.1240478781284004	0.8027638190954773	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	149337576	149342739	CHS.57242.70	0.4738372093023256	0.4716981132075472	0.8633975481611208	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	149337576	149342739	CHS.57242.71	0.4703264094955489	0.4681481481481481	0.8599640933572711	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	149337576	149342739	CHS.57242.72	0.0398648648648648	0.1240478781284004	0.8027638190954773	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	149337576	149342739	CHS.57242.73	0.4577373211963589	0.4562043795620438	0.7405731523378583	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chr9	149337576	149342739	CHS.57242.74	0.1179856115107913	0.5736235595390525	0.6874074074074074	LiftOn_chaining_algorithm	frameshift;stop_codon_gain
chrM	3893	4934	CHS.57316.1	0.0749279538904899	0.0	0.138328530259366	Liftoff_truncated	frameshift;stop_codon_gain
chrM	5327	6868	CHS.57317.1	0.0116959064327485	0.0116959064327485	0.0972762645914396	LiftOn_chaining_algorithm	inframe_deletion;stop_codon_gain
chrM	7950	8630	CHS.57321.1	0.2123893805309734	0.211453744493392	0.2466960352422907	LiftOn_chaining_algorithm	inframe_deletion;stop_codon_gain
chrM	8630	9413	CHS.57319.1	0.0613026819923371	0.0613026819923371	0.1259541984732824	LiftOn_chaining_algorithm	inframe_deletion;stop_codon_gain
chrM	10183	11560	CHS.57324.1	0.0348583877995642	0.0348583877995642	0.1285403050108932	LiftOn_chaining_algorithm	inframe_deletion;stop_codon_gain
chrM	11760	13571	CHS.57325.1	0.1094527363184079	0.1092715231788079	0.1111111111111111	LiftOn_chaining_algorithm	inframe_deletion;stop_codon_gain
chrM	14170	15310	CHS.57327.1	0.0789473684210526	0.0789473684210526	0.1424870466321243	LiftOn_chaining_algorithm	inframe_deletion;stop_codon_gain
chrX	100904811	100916320	CHS.58446.3	0.3654708520179372	0.0	0.6225490196078431	Liftoff_truncated	frameshift;stop_codon_gain
chrY	23965003	24026301	CHS.59357.2	0.9585492227979274	0.993103448275862	0.996545768566494	LiftOn_chaining_algorithm	frameshift;stop_missing
chrY	25661821	25719401	CHS.59343.2	0.8691756272401434	0.8871794871794871	0.8888888888888888	LiftOn_chaining_algorithm	frameshift
chrY	25661821	25719401	CHS.59343.3	0.8651685393258427	0.9398907103825136	0.941712204007286	LiftOn_chaining_algorithm	frameshift
chrY	25661897	25719401	CHS.59343.11	0.8350515463917526	0.8602329450915142	0.8618968386023295	LiftOn_chaining_algorithm	frameshift
chrY	25661897	25719401	CHS.59343.12	0.8003300330033003	0.8309636650868878	0.8325434439178515	LiftOn_chaining_algorithm	frameshift
chr1	14659172	14663827	CHS.499.1	0.0	0.9960629921259844	1.0	miniprot_truncated	synonymous
chr1	16449562	16450071	CHS.564.1	0.0	0.9941176470588236	1.0	miniprot_truncated	synonymous
chr1	16307816	16308325	CHS.564.1	0.0	0.9941176470588236	1.0	miniprot_truncated	synonymous
chr1	17638396	17641906	CHS.598.1	0.0	0.997275204359673	1.0	miniprot_truncated	synonymous
chr1	22778822	22779880	CHS.736.2	0.0	0.9971671388101984	1.0	miniprot_truncated	synonymous
chr1	142405999	142406820	CHS.2787.4	0.0	0.9963503649635036	1.0	miniprot_truncated	synonymous
chr1	142318143	142318638	CHS.123613.1	0.0	0.9919354838709676	1.0	miniprot_truncated	synonymous
chr2	89926523	89927018	CHS.123613.1	0.0	0.9838709677419356	0.991869918699187	miniprot_truncated	inframe_deletion;stop_missing
chr2	89774349	89774844	CHS.123613.1	0.0	0.9838709677419356	0.991869918699187	miniprot_truncated	inframe_deletion;stop_missing
chr2	91673428	91673923	CHS.123613.1	0.0	0.9838709677419356	0.991869918699187	miniprot_truncated	inframe_deletion;stop_missing
chr1	150035986	150036153	CHS.3022.1	0.0	0.9821428571428572	1.0	miniprot_truncated	synonymous
chr1	152021070	152021420	CHS.3133.1	0.0	0.9914529914529916	1.0	miniprot_truncated	synonymous
chr1	160887072	160892602	CHS.3550.1	0.0	0.9465648854961832	0.953846153846154	miniprot_truncated	frameshift;start_lost;stop_missing
chr1	179168853	179169944	CHS.3842.2	0.0	0.9940476190476192	1.0	miniprot_truncated	synonymous
chr1	202427876	202428652	CHS.4202.14	0.0	0.996138996138996	1.0	miniprot_truncated	synonymous
chr1	239320606	239322378	CHS.5044.1	0.0	0.9983079526226736	1.0	miniprot_truncated	synonymous
chr2	17962761	17964236	CHS.28858.1	0.0	0.9979674796747968	1.0	miniprot_truncated	synonymous
chr2	27822551	27822709	CHS.29069.4	0.0	0.8	0.8148148148148148	miniprot_truncated	frameshift;start_lost;stop_missing
chr2	46763363	46764973	CHS.29411.1	0.0	0.9981378026070764	1.0	miniprot_truncated	synonymous
chr2	94713880	94715007	CHS.139768.1	0.0	0.9899328859060402	0.9932659932659932	miniprot_truncated	inframe_deletion;stop_missing
chr2	219298769	219301588	CHS.32059.1	0.0	0.9821428571428572	0.9846547314578004	miniprot_truncated	frameshift;start_lost;stop_missing
chr2	231195654	231196412	CHS.139954.1	0.0	0.9920948616600792	0.996031746031746	miniprot_truncated	inframe_deletion;stop_missing
chr3	26712280	26713059	CHS.36808.1	0.0	0.9961538461538462	1.0	miniprot_truncated	synonymous
chr19	23967647	23968534	CHS.36983.2	0.0	0.9898648648648648	0.9932203389830508	miniprot_truncated	inframe_deletion;stop_missing
chr3	46280266	46282088	CHS.37145.6	0.0	0.9973474801061007	1.0	miniprot_truncated	synonymous
chr3	73105202	73107220	CHS.37665.8	0.0	0.9959514170040484	1.0	miniprot_truncated	synonymous
chr3	88541539	88543743	CHS.37755.4	0.0	0.9768707482993196	0.9782016348773842	miniprot_truncated	frameshift;stop_codon_gain
chr3	102495744	102501197	CHS.37827.7	0.0	0.9986577181208054	1.0	miniprot_truncated	synonymous
chr3	151492066	151493145	CHS.38623.1	0.0	0.9972222222222222	1.0	miniprot_truncated	synonymous
chr3	172868639	172869655	CHS.38925.4	0.0	0.9970501474926252	1.0	miniprot_truncated	synonymous
chr3	177062266	177068255	CHS.38990.1	0.0	0.7378640776699029	0.7387606318347509	miniprot_truncated	frameshift;start_lost;stop_missing
chr4	85483	86880	CHS.39593.5	0.0	0.9978540772532188	1.0	miniprot_truncated	synonymous
chr4	2007524	2008279	CHS.140211.1	0.0	0.996031746031746	1.0	miniprot_truncated	synonymous
chr8	7010562	7013572	CHS.131259.0	0.0	0.9419354838709676	0.9439655172413792	miniprot_truncated	inframe_deletion;stop_missing
chr8	11899634	11902644	CHS.131259.0	0.0	0.9397849462365592	0.9418103448275862	miniprot_truncated	inframe_deletion;stop_missing
chr8	11716078	11719088	CHS.131259.0	0.0	0.9397849462365592	0.9418103448275862	miniprot_truncated	inframe_deletion;stop_missing
chr8	11891986	11894996	CHS.131259.0	0.0	0.9397849462365592	0.9418103448275862	miniprot_truncated	inframe_deletion;stop_missing
chr8	11708430	11711440	CHS.131259.0	0.0	0.9397849462365592	0.9418103448275862	miniprot_truncated	inframe_deletion;stop_missing
chr8	11907282	11910292	CHS.131259.0	0.0	0.9397849462365592	0.9418103448275862	miniprot_truncated	inframe_deletion;stop_missing
chr8	11807854	11810864	CHS.131259.0	0.0	0.9397849462365592	0.9418103448275862	miniprot_truncated	inframe_deletion;stop_missing
chr8	11800206	11803216	CHS.131259.0	0.0	0.9376344086021504	0.9396551724137931	miniprot_truncated	inframe_deletion;stop_missing
chr4	9359921	9361513	CHS.39869.1	0.0	0.9698681732580038	0.9716981132075472	miniprot_truncated	inframe_deletion;stop_missing
chr4	9355175	9356767	CHS.39869.1	0.0	0.9698681732580038	0.9716981132075472	miniprot_truncated	inframe_deletion;stop_missing
chr4	9350429	9352021	CHS.39869.1	0.0	0.9698681732580038	0.9716981132075472	miniprot_truncated	inframe_deletion;stop_missing
chr4	9336191	9337783	CHS.39869.1	0.0	0.9698681732580038	0.9716981132075472	miniprot_truncated	inframe_deletion;stop_missing
chr4	9288734	9290326	CHS.39869.1	0.0	0.9698681732580038	0.9716981132075472	miniprot_truncated	inframe_deletion;stop_missing
chr4	9279244	9280836	CHS.39869.1	0.0	0.967984934086629	0.969811320754717	miniprot_truncated	inframe_deletion;stop_missing
chr4	9160554	9162146	CHS.39869.1	0.0	0.967984934086629	0.969811320754717	miniprot_truncated	inframe_deletion;stop_missing
chr4	9155804	9157396	CHS.39869.1	0.0	0.967984934086629	0.969811320754717	miniprot_truncated	inframe_deletion;stop_missing
chr4	9331445	9333037	CHS.39869.1	0.0	0.967984934086629	0.969811320754717	miniprot_truncated	inframe_deletion;stop_missing
chr4	9255524	9257116	CHS.39869.1	0.0	0.9661016949152542	0.9679245283018868	miniprot_truncated	inframe_deletion;stop_missing
chr4	9136804	9138396	CHS.39870.1	0.0	0.992467043314501	0.9943396226415094	miniprot_truncated	inframe_deletion;stop_missing
chr4	9151054	9152646	CHS.39870.1	0.0	0.8813559322033898	0.8830188679245283	miniprot_truncated	inframe_deletion;stop_codon_gain
chr4	9146303	9147895	CHS.39871.1	0.0	0.9849340866290018	0.9867924528301888	miniprot_truncated	inframe_deletion;stop_missing
chr4	9283990	9285582	CHS.39872.1	0.0	0.9792843691148776	0.981132075471698	miniprot_truncated	inframe_deletion;stop_missing
chr4	9174798	9176390	CHS.39881.1	0.0	0.9868173258003766	0.9886792452830188	miniprot_truncated	inframe_deletion;stop_missing
chr4	39744480	39748071	CHS.40239.5	0.0	0.9897959183673468	1.0	miniprot_truncated	synonymous
chr4	40213464	40214039	CHS.40247.1	0.0	0.9947916666666666	1.0	miniprot_truncated	synonymous
chr4	64637027	64639254	CHS.140265.1	0.0	0.990498812351544	0.9928571428571428	miniprot_truncated	inframe_deletion;stop_missing
chr4	82660973	82661662	CHS.40756.2	0.0	0.9956521739130436	1.0	miniprot_truncated	synonymous
chr4	193525089	193526363	CHS.42090.2	0.0	0.9976470588235294	1.0	miniprot_truncated	synonymous
chr4	193498712	193499986	CHS.42090.2	0.0	0.9976470588235294	1.0	miniprot_truncated	synonymous
chr4	193442653	193443927	CHS.42090.2	0.0	0.9976470588235294	1.0	miniprot_truncated	synonymous
chr5	17214598	17215281	CHS.42423.2	0.0	0.9956140350877192	1.0	miniprot_truncated	synonymous
chr5	17570708	17571304	CHS.140454.1	0.0	0.9899497487437184	0.9949494949494948	miniprot_truncated	inframe_deletion;stop_missing
chr5	17574142	17574738	CHS.140454.1	0.0	0.9899497487437184	0.9949494949494948	miniprot_truncated	inframe_deletion;stop_missing
chr5	158529422	158529628	CHS.43603.11	0.0	0.9855072463768116	1.0	miniprot_truncated	synonymous
chr5	121195957	121204701	CHS.43720.3	0.0	0.0481099656357388	0.0498220640569395	miniprot_truncated	frameshift;start_lost;stop_codon_gain
chr5	121203946	121204701	CHS.43720.4	0.0	0.8229508196721311	0.8256578947368421	miniprot_truncated	frameshift;start_lost;stop_missing
chr5	151331956	151332138	CHS.44413.1	0.0	0.9836065573770492	1.0	miniprot_truncated	synonymous
chr5	171257488	171274450	CHS.44677.7	0.0	0.8716814159292036	0.8755555555555555	miniprot_truncated	frameshift;start_lost;stop_missing
chr5	179484583	179485968	CHS.44923.1	0.0	0.997835497835498	1.0	miniprot_truncated	synonymous
chr16	34968576	35025049	CHS.45110.1	0.0	0.9951456310679612	1.0	miniprot_truncated	synonymous
chr6	13849570	13850313	CHS.45454.2	0.0	0.995967741935484	1.0	miniprot_truncated	synonymous
chr6	33150388	33150627	CHS.131249.0	0.0	0.9875	1.0	miniprot_truncated	synonymous
chr6	88224047	88225144	CHS.46900.5	0.0	0.9972677595628416	1.0	miniprot_truncated	synonymous
chr6	88277674	88277850	CHS.140818.1	0.0	0.8813559322033898	0.896551724137931	miniprot_truncated	frameshift;start_lost;stop_missing
chr6	128475572	128476651	CHS.47421.14	0.0	0.9944444444444444	0.9972144846796658	miniprot_truncated	frameshift;start_lost;stop_missing
chr7	1857157	1859643	CHS.49724.1	0.0	0.9987937273823884	1.0	miniprot_truncated	synonymous
chr7	8871850	8872617	CHS.49892.1	0.0	0.9338235294117648	0.9372693726937268	miniprot_truncated	frameshift;start_lost;stop_missing
chr7	37880883	37881800	CHS.50382.17	0.0	0.9967320261437908	1.0	miniprot_truncated	synonymous
chr7	38406398	38406574	CHS.50392.20	0.0	0.9830508474576272	1.0	miniprot_truncated	synonymous
chr7	38400996	38406401	CHS.50392.23	0.0	0.9821428571428572	0.990990990990991	miniprot_truncated	frameshift;stop_missing
chr7	48269103	48270591	CHS.50593.11	0.0	0.942528735632184	0.9479768786127168	miniprot_truncated	frameshift;start_lost;stop_missing
chr7	57059267	57059815	CHS.141005.1	0.0	0.989071038251366	0.9945054945054944	miniprot_truncated	frameshift;stop_missing
chr7	64967523	64968056	CHS.141006.1	0.0	0.9775280898876404	0.9830508474576272	miniprot_truncated	frameshift;stop_missing
chr7	64956683	64957216	CHS.141008.1	0.0	0.9775280898876404	0.9830508474576272	miniprot_truncated	frameshift;stop_missing
chr7	64957435	64957932	CHS.50729.1	0.0	0.9819277108433736	0.987878787878788	miniprot_truncated	inframe_deletion;stop_missing
chr7	64966548	64967045	CHS.50729.1	0.0	0.9759036144578314	0.9818181818181818	miniprot_truncated	inframe_deletion;stop_missing
chr7	100725404	100726396	CHS.51299.8	0.0	0.9969788519637462	1.0	miniprot_truncated	synonymous
chr7	103891326	103897331	CHS.51455.1	0.0	0.9884393063583816	0.994186046511628	miniprot_truncated	inframe_deletion;stop_missing
chr7	130825308	130825505	CHS.51826.1	0.0	0.9696969696969696	0.9846153846153848	miniprot_truncated	start_lost;inframe_deletion;stop_missing
chr7	136472292	136472849	CHS.51921.1	0.0	0.989247311827957	0.9945945945945946	miniprot_truncated	frameshift;stop_missing
chr7	144142735	144142782	CHS.170007.1	0.0	0.8125	0.8666666666666667	miniprot_truncated	inframe_deletion;stop_codon_gain
chr7	151515114	151515893	CHS.52208.14	0.0	0.9923076923076924	0.996138996138996	miniprot_truncated	frameshift;stop_missing
chr8	12581288	12583174	CHS.52622.2	0.0	0.9846153846153848	1.0	miniprot_truncated	synonymous
chr8	11994063	11996159	CHS.52624.7	0.0	0.9912280701754386	1.0	miniprot_truncated	synonymous
chr8	7216739	7218566	CHS.52627.1	0.0	0.9873417721518988	1.0	miniprot_truncated	synonymous
chr8	11957771	11961598	CHS.52628.1	0.0	0.9859154929577464	1.0	miniprot_truncated	synonymous
chr8	12498295	12502145	CHS.52628.1	0.0	0.9859154929577464	1.0	miniprot_truncated	synonymous
chr8	7259369	7261444	CHS.52630.3	0.0	0.9892857142857144	0.992831541218638	miniprot_truncated	frameshift;stop_missing
chr8	12394307	12397317	CHS.131257.0	0.0	0.978494623655914	0.980603448275862	miniprot_truncated	inframe_deletion;stop_missing
chr8	12432541	12435551	CHS.131257.0	0.0	0.978494623655914	0.980603448275862	miniprot_truncated	inframe_deletion;stop_missing
chr8	11815502	11818512	CHS.131258.0	0.0	0.9849462365591398	0.9870689655172412	miniprot_truncated	inframe_deletion;stop_missing
chr8	12417245	12420255	CHS.131258.0	0.0	0.9827956989247312	0.9849137931034484	miniprot_truncated	inframe_deletion;stop_missing
chr8	12447832	12450842	CHS.131258.0	0.0	0.9827956989247312	0.9849137931034484	miniprot_truncated	inframe_deletion;stop_missing
chr8	12386661	12389671	CHS.131258.0	0.0	0.9827956989247312	0.9849137931034484	miniprot_truncated	inframe_deletion;stop_missing
